Zip Code,City,State,Representative
56308,Douglas,Minnesota,"Collin C. Peterson"
56309,Grant,Minnesota,"Collin C. Peterson"
56310,Stearns,Minnesota,"Tom Emmer, Collin C. Peterson"
56311,Grant,Minnesota,"Collin C. Peterson"
56312,Stearns,Minnesota,"Collin C. Peterson"
56313,Mille Lacs,Minnesota,"Pete Stauber"
56314,Morrison,Minnesota,"Tom Emmer, Pete Stauber"
56315,Douglas,Minnesota,"Collin C. Peterson"
56316,Stearns,Minnesota,"Collin C. Peterson"
56317,Morrison,Minnesota,"Pete Stauber"
56318,Todd,Minnesota,"Collin C. Peterson, Pete Stauber"
56319,Douglas,Minnesota,"Collin C. Peterson"
56320,Stearns,Minnesota,"Tom Emmer"
56321,Stearns,Minnesota,"Tom Emmer"
56323,Pope,Minnesota,"Collin C. Peterson"
56324,Otter Tail,Minnesota,"Collin C. Peterson"
56325,Stearns,Minnesota,"Collin C. Peterson"
56326,Douglas,Minnesota,"Collin C. Peterson"
56327,Douglas,Minnesota,"Collin C. Peterson"
56328,Morrison,Minnesota,"Pete Stauber"
56329,Benton,Minnesota,"Tom Emmer, Pete Stauber"
56330,Mille Lacs,Minnesota,"Tom Emmer, Pete Stauber"
56331,Stearns,Minnesota,"Collin C. Peterson, Pete Stauber"
56332,Douglas,Minnesota,"Collin C. Peterson"
56333,Benton,Minnesota,"Tom Emmer"
56334,Pope,Minnesota,"Collin C. Peterson"
56335,Stearns,Minnesota,"Collin C. Peterson"
56336,Todd,Minnesota,"Collin C. Peterson, Pete Stauber"
56338,Morrison,Minnesota,"Pete Stauber"
56339,Grant,Minnesota,"Collin C. Peterson"
56340,Stearns,Minnesota,"Tom Emmer, Collin C. Peterson, Pete Stauber"
56341,Douglas,Minnesota,"Collin C. Peterson"
56342,Mille Lacs,Minnesota,"Pete Stauber"
56343,Douglas,Minnesota,"Collin C. Peterson"
56344,Morrison,Minnesota,"Pete Stauber"
56345,Morrison,Minnesota,"Pete Stauber"
56347,Todd,Minnesota,"Collin C. Peterson, Pete Stauber"
56349,Pope,Minnesota,"Collin C. Peterson"
56350,Aitkin,Minnesota,"Pete Stauber"
56352,Stearns,Minnesota,"Collin C. Peterson"
56353,Mille Lacs,Minnesota,"Pete Stauber"
56354,Douglas,Minnesota,"Collin C. Peterson"
56355,Douglas,Minnesota,"Collin C. Peterson"
56356,Stearns,Minnesota,"Collin C. Peterson"
56357,Benton,Minnesota,"Tom Emmer, Pete Stauber"
56358,Kanabec,Minnesota,"Pete Stauber"
56359,Mille Lacs,Minnesota,"Pete Stauber"
56360,Douglas,Minnesota,"Collin C. Peterson"
56361,Otter Tail,Minnesota,"Collin C. Peterson"
56362,Stearns,Minnesota,"Tom Emmer, Collin C. Peterson"
56363,Mille Lacs,Minnesota,"Pete Stauber"
56364,Morrison,Minnesota,"Pete Stauber"
56367,Benton,Minnesota,"Tom Emmer, Pete Stauber"
56368,Stearns,Minnesota,"Tom Emmer, Collin C. Peterson"
56369,Stearns,Minnesota,"Tom Emmer"
56371,Stearns,Minnesota,"Collin C. Peterson"
56372,Stearns,Minnesota,"Tom Emmer"
56373,Morrison,Minnesota,"Tom Emmer, Pete Stauber"
56374,Stearns,Minnesota,"Tom Emmer"
56375,Stearns,Minnesota,"Tom Emmer"
56376,Stearns,Minnesota,"Collin C. Peterson"
56377,Stearns,Minnesota,"Tom Emmer"
56378,Stearns,Minnesota,"Collin C. Peterson"
56379,Benton,Minnesota,"Tom Emmer"
56381,Pope,Minnesota,"Collin C. Peterson"
56382,Morrison,Minnesota,"Collin C. Peterson, Pete Stauber"
56384,Morrison,Minnesota,"Pete Stauber"
56385,Pope,Minnesota,"Collin C. Peterson"
56386,Mille Lacs,Minnesota,"Pete Stauber"
56387,Stearns,Minnesota,"Tom Emmer"
56388,Stearns,Minnesota,"Tom Emmer"
56389,Todd,Minnesota,"Collin C. Peterson"
56393,Stearns,Minnesota,"Tom Emmer"
56395,Stearns,Minnesota,"Tom Emmer"
56396,Stearns,Minnesota,"Tom Emmer"
56398,Stearns,Minnesota,"Tom Emmer"
56399,Stearns,Minnesota,"Tom Emmer"
56401,Crow Wing,Minnesota,"Pete Stauber"
56425,Crow Wing,Minnesota,"Pete Stauber"
56431,Aitkin,Minnesota,"Pete Stauber"
56433,Hubbard,Minnesota,"Pete Stauber"
56434,Wadena,Minnesota,"Collin C. Peterson, Pete Stauber"
56435,Cass,Minnesota,"Pete Stauber"
56436,Hubbard,Minnesota,"Pete Stauber"
56437,Todd,Minnesota,"Collin C. Peterson"
56438,Todd,Minnesota,"Collin C. Peterson"
56440,Todd,Minnesota,"Collin C. Peterson"
56441,Crow Wing,Minnesota,"Pete Stauber"
56442,Crow Wing,Minnesota,"Pete Stauber"
56443,Morrison,Minnesota,"Collin C. Peterson, Pete Stauber"
56444,Crow Wing,Minnesota,"Pete Stauber"
56446,Todd,Minnesota,"Collin C. Peterson"
56447,Crow Wing,Minnesota,"Pete Stauber"
56448,Crow Wing,Minnesota,"Pete Stauber"
56449,Crow Wing,Minnesota,"Pete Stauber"
56450,Crow Wing,Minnesota,"Pete Stauber"
56452,Cass,Minnesota,"Pete Stauber"
56453,Todd,Minnesota,"Collin C. Peterson"
56455,Crow Wing,Minnesota,"Pete Stauber"
56458,Hubbard,Minnesota,"Pete Stauber"
56459,Crow Wing,Minnesota,"Pete Stauber"
56461,Hubbard,Minnesota,"Pete Stauber"
56464,Wadena,Minnesota,"Collin C. Peterson, Pete Stauber"
56465,Crow Wing,Minnesota,"Pete Stauber"
56466,Morrison,Minnesota,"Collin C. Peterson, Pete Stauber"
56467,Hubbard,Minnesota,"Pete Stauber"
56468,Crow Wing,Minnesota,"Pete Stauber"
56469,Aitkin,Minnesota,"Pete Stauber"
56470,Hubbard,Minnesota,"Collin C. Peterson, Pete Stauber"
56472,Crow Wing,Minnesota,"Pete Stauber"
56473,Cass,Minnesota,"Pete Stauber"
56474,Cass,Minnesota,"Pete Stauber"
56475,Morrison,Minnesota,"Collin C. Peterson, Pete Stauber"
56477,Wadena,Minnesota,"Collin C. Peterson, Pete Stauber"
56479,Todd,Minnesota,"Collin C. Peterson, Pete Stauber"
56481,Wadena,Minnesota,"Collin C. Peterson, Pete Stauber"
56482,Wadena,Minnesota,"Collin C. Peterson, Pete Stauber"
56484,Cass,Minnesota,"Pete Stauber"
56501,Becker,Minnesota,"Collin C. Peterson"
56502,Becker,Minnesota,"Collin C. Peterson"
56510,Norman,Minnesota,"Collin C. Peterson"
56511,Becker,Minnesota,"Collin C. Peterson"
56514,Clay,Minnesota,"Collin C. Peterson"
56515,Otter Tail,Minnesota,"Collin C. Peterson"
56516,Mahnomen,Minnesota,"Collin C. Peterson"
56517,Polk,Minnesota,"Collin C. Peterson"
56518,Otter Tail,Minnesota,"Collin C. Peterson"
56519,Norman,Minnesota,"Collin C. Peterson"
56520,Wilkin,Minnesota,"Collin C. Peterson"
56521,Becker,Minnesota,"Collin C. Peterson"
56522,Wilkin,Minnesota,"Collin C. Peterson"
56523,Polk,Minnesota,"Collin C. Peterson"
56524,Otter Tail,Minnesota,"Collin C. Peterson"
56525,Clay,Minnesota,"Collin C. Peterson"
56527,Otter Tail,Minnesota,"Collin C. Peterson"
56528,Otter Tail,Minnesota,"Collin C. Peterson"
56529,Clay,Minnesota,"Collin C. Peterson"
56531,Grant,Minnesota,"Collin C. Peterson"
56533,Otter Tail,Minnesota,"Collin C. Peterson"
56534,Otter Tail,Minnesota,"Collin C. Peterson"
56535,Polk,Minnesota,"Collin C. Peterson"
56536,Clay,Minnesota,"Collin C. Peterson"
56537,Otter Tail,Minnesota,"Collin C. Peterson"
56538,Otter Tail,Minnesota,"Collin C. Peterson"
56540,Polk,Minnesota,"Collin C. Peterson"
56541,Norman,Minnesota,"Collin C. Peterson"
56542,Polk,Minnesota,"Collin C. Peterson"
56543,Wilkin,Minnesota,"Collin C. Peterson"
56544,Becker,Minnesota,"Collin C. Peterson"
56545,Norman,Minnesota,"Collin C. Peterson"
56546,Clay,Minnesota,"Collin C. Peterson"
56547,Clay,Minnesota,"Collin C. Peterson"
56548,Norman,Minnesota,"Collin C. Peterson"
56549,Clay,Minnesota,"Collin C. Peterson"
56550,Norman,Minnesota,"Collin C. Peterson"
56551,Otter Tail,Minnesota,"Collin C. Peterson"
56552,Clay,Minnesota,"Collin C. Peterson"
56553,Wilkin,Minnesota,"Collin C. Peterson"
56554,Becker,Minnesota,"Collin C. Peterson"
56556,Polk,Minnesota,"Collin C. Peterson"
56557,Mahnomen,Minnesota,"Collin C. Peterson"
56560,Clay,Minnesota,"Collin C. Peterson"
56561,Clay,Minnesota,"Collin C. Peterson"
56562,Clay,Minnesota,"Collin C. Peterson"
56563,Clay,Minnesota,"Collin C. Peterson"
56565,Wilkin,Minnesota,"Collin C. Peterson"
56566,Mahnomen,Minnesota,"Collin C. Peterson"
56567,Otter Tail,Minnesota,"Collin C. Peterson"
56568,Polk,Minnesota,"Collin C. Peterson"
56569,Becker,Minnesota,"Collin C. Peterson"
56570,Becker,Minnesota,"Collin C. Peterson"
56571,Otter Tail,Minnesota,"Collin C. Peterson"
56572,Otter Tail,Minnesota,"Collin C. Peterson"
56573,Otter Tail,Minnesota,"Collin C. Peterson"
56574,Norman,Minnesota,"Collin C. Peterson"
56575,Becker,Minnesota,"Collin C. Peterson"
56576,Otter Tail,Minnesota,"Collin C. Peterson"
56577,Becker,Minnesota,"Collin C. Peterson"
56578,Becker,Minnesota,"Collin C. Peterson"
56579,Wilkin,Minnesota,"Collin C. Peterson"
56580,Clay,Minnesota,"Collin C. Peterson"
56581,Norman,Minnesota,"Collin C. Peterson"
56583,Traverse,Minnesota,"Collin C. Peterson"
56584,Norman,Minnesota,"Collin C. Peterson"
56585,Clay,Minnesota,"Collin C. Peterson"
56586,Otter Tail,Minnesota,"Collin C. Peterson"
56587,Otter Tail,Minnesota,"Collin C. Peterson"
56588,Otter Tail,Minnesota,"Collin C. Peterson"
56589,Becker,Minnesota,"Collin C. Peterson"
56590,Grant,Minnesota,"Collin C. Peterson"
56591,Becker,Minnesota,"Collin C. Peterson"
56592,Polk,Minnesota,"Collin C. Peterson"
56593,Becker,Minnesota,"Collin C. Peterson"
56594,Wilkin,Minnesota,"Collin C. Peterson"
56601,Beltrami,Minnesota,"Collin C. Peterson, Pete Stauber"
56619,Beltrami,Minnesota,"Collin C. Peterson"
56621,Clearwater,Minnesota,"Collin C. Peterson"
56623,Lake Of The Woods,Minnesota,"Collin C. Peterson, Pete Stauber"
56626,Cass,Minnesota,"Pete Stauber"
56627,Koochiching,Minnesota,"Pete Stauber"
56628,Itasca,Minnesota,"Pete Stauber"
56629,Koochiching,Minnesota,"Pete Stauber"
56630,Beltrami,Minnesota,"Collin C. Peterson, Pete Stauber"
56631,Itasca,Minnesota,"Pete Stauber"
56633,Cass,Minnesota,"Pete Stauber"
56634,Clearwater,Minnesota,"Collin C. Peterson"
56636,Itasca,Minnesota,"Pete Stauber"
56637,Itasca,Minnesota,"Pete Stauber"
56639,Itasca,Minnesota,"Pete Stauber"
56641,Cass,Minnesota,"Pete Stauber"
56644,Clearwater,Minnesota,"Collin C. Peterson"
56646,Polk,Minnesota,"Collin C. Peterson"
56647,Beltrami,Minnesota,"Pete Stauber"
56649,Koochiching,Minnesota,"Pete Stauber"
56650,Beltrami,Minnesota,"Collin C. Peterson, Pete Stauber"
56651,Mahnomen,Minnesota,"Collin C. Peterson"
56652,Clearwater,Minnesota,"Collin C. Peterson"
56653,Koochiching,Minnesota,"Pete Stauber"
56654,Koochiching,Minnesota,"Pete Stauber"
56655,Cass,Minnesota,"Pete Stauber"
56657,Itasca,Minnesota,"Pete Stauber"
56658,Koochiching,Minnesota,"Pete Stauber"
56659,Itasca,Minnesota,"Pete Stauber"
56660,Koochiching,Minnesota,"Pete Stauber"
56661,Koochiching,Minnesota,"Pete Stauber"
56662,Cass,Minnesota,"Pete Stauber"
56663,Beltrami,Minnesota,"Pete Stauber"
56666,Beltrami,Minnesota,"Collin C. Peterson"
56667,Beltrami,Minnesota,"Collin C. Peterson, Pete Stauber"
56668,Koochiching,Minnesota,"Pete Stauber"
56669,Koochiching,Minnesota,"Pete Stauber"
56670,Beltrami,Minnesota,"Collin C. Peterson"
56671,Beltrami,Minnesota,"Collin C. Peterson"
56672,Cass,Minnesota,"Pete Stauber"
56673,Roseau,Minnesota,"Collin C. Peterson"
56676,Clearwater,Minnesota,"Collin C. Peterson"
56678,Beltrami,Minnesota,"Collin C. Peterson, Pete Stauber"
56679,Koochiching,Minnesota,"Pete Stauber"
56680,Itasca,Minnesota,"Pete Stauber"
56681,Itasca,Minnesota,"Pete Stauber"
56683,Beltrami,Minnesota,"Pete Stauber"
56684,Polk,Minnesota,"Collin C. Peterson"
56685,Beltrami,Minnesota,"Collin C. Peterson"
56686,Lake Of The Woods,Minnesota,"Collin C. Peterson"
56687,Beltrami,Minnesota,"Collin C. Peterson"
56688,Itasca,Minnesota,"Pete Stauber"
56701,Pennington,Minnesota,"Collin C. Peterson"
56710,Marshall,Minnesota,"Collin C. Peterson"
56711,Lake Of The Woods,Minnesota,"Collin C. Peterson"
56713,Marshall,Minnesota,"Collin C. Peterson"
56714,Roseau,Minnesota,"Collin C. Peterson"
56715,Red Lake,Minnesota,"Collin C. Peterson"
56716,Polk,Minnesota,"Collin C. Peterson"
56720,Kittson,Minnesota,"Collin C. Peterson"
56721,Polk,Minnesota,"Collin C. Peterson"
56722,Polk,Minnesota,"Collin C. Peterson"
56723,Polk,Minnesota,"Collin C. Peterson"
56724,Marshall,Minnesota,"Collin C. Peterson"
56725,Pennington,Minnesota,"Collin C. Peterson"
56726,Roseau,Minnesota,"Collin C. Peterson"
56727,Marshall,Minnesota,"Collin C. Peterson"
56728,Kittson,Minnesota,"Collin C. Peterson"
56729,Kittson,Minnesota,"Collin C. Peterson"
56731,Kittson,Minnesota,"Collin C. Peterson"
56732,Kittson,Minnesota,"Collin C. Peterson"
56733,Kittson,Minnesota,"Collin C. Peterson"
56734,Kittson,Minnesota,"Collin C. Peterson"
56735,Kittson,Minnesota,"Collin C. Peterson"
56736,Polk,Minnesota,"Collin C. Peterson"
56737,Marshall,Minnesota,"Collin C. Peterson"
56738,Marshall,Minnesota,"Collin C. Peterson"
56740,Kittson,Minnesota,"Collin C. Peterson"
56741,Lake Of The Woods,Minnesota,"Collin C. Peterson"
56742,Red Lake,Minnesota,"Collin C. Peterson"
56744,Marshall,Minnesota,"Collin C. Peterson"
56748,Red Lake,Minnesota,"Collin C. Peterson"
56750,Red Lake,Minnesota,"Collin C. Peterson"
56751,Roseau,Minnesota,"Collin C. Peterson"
56754,Pennington,Minnesota,"Collin C. Peterson"
56755,Kittson,Minnesota,"Collin C. Peterson"
56756,Roseau,Minnesota,"Collin C. Peterson"
56757,Marshall,Minnesota,"Collin C. Peterson"
56758,Marshall,Minnesota,"Collin C. Peterson"
56759,Roseau,Minnesota,"Collin C. Peterson"
56760,Marshall,Minnesota,"Collin C. Peterson"
56761,Roseau,Minnesota,"Collin C. Peterson"
56762,Marshall,Minnesota,"Collin C. Peterson"
56763,Roseau,Minnesota,"Collin C. Peterson"
63005,Saint Louis,Missouri,"Ann Wagner, Blaine Luetkemeyer"
63006,Saint Louis,Missouri,"Ann Wagner"
63010,Jefferson,Missouri,"Ann Wagner, Blaine Luetkemeyer"
63011,Saint Louis,Missouri,"Ann Wagner"
63012,Jefferson,Missouri,"Blaine Luetkemeyer, Jason Smith"
63013,Franklin,Missouri,"Blaine Luetkemeyer"
63014,Franklin,Missouri,"Blaine Luetkemeyer"
63015,Franklin,Missouri,"Blaine Luetkemeyer, Jason Smith"
63016,Jefferson,Missouri,"Blaine Luetkemeyer, Jason Smith"
63017,Saint Louis,Missouri,"Ann Wagner"
63019,Jefferson,Missouri,"Blaine Luetkemeyer, Jason Smith"
63020,Jefferson,Missouri,"Jason Smith"
63021,Saint Louis,Missouri,"Ann Wagner"
63022,Saint Louis,Missouri,"Ann Wagner"
63023,Jefferson,Missouri,"Blaine Luetkemeyer, Jason Smith"
63024,Saint Louis,Missouri,"Ann Wagner"
63025,Saint Louis,Missouri,"Ann Wagner, Blaine Luetkemeyer"
63026,Saint Louis,Missouri,"Ann Wagner, Blaine Luetkemeyer"
63028,Jefferson,Missouri,"Blaine Luetkemeyer, Jason Smith"
63030,Jefferson,Missouri,"Jason Smith"
63031,Saint Louis,Missouri,"Wm. Lacy Clay"
63032,Saint Louis,Missouri,"Wm. Lacy Clay"
63033,Saint Louis,Missouri,"Wm. Lacy Clay"
63034,Saint Louis,Missouri,"Wm. Lacy Clay"
63036,Saint Francois,Missouri,"Jason Smith"
63037,Franklin,Missouri,"Blaine Luetkemeyer"
63038,Saint Louis,Missouri,"Ann Wagner"
63039,Franklin,Missouri,"Blaine Luetkemeyer"
63040,Saint Louis,Missouri,"Ann Wagner"
63041,Franklin,Missouri,"Blaine Luetkemeyer, Jason Smith"
63042,Saint Louis,Missouri,"Wm. Lacy Clay"
63043,Saint Louis,Missouri,"Wm. Lacy Clay, Ann Wagner"
63044,Saint Louis,Missouri,"Wm. Lacy Clay, Ann Wagner"
63045,Saint Louis,Missouri,"Wm. Lacy Clay, Ann Wagner"
63047,Jefferson,Missouri,"Jason Smith"
63048,Jefferson,Missouri,"Blaine Luetkemeyer"
63049,Jefferson,Missouri,"Ann Wagner, Blaine Luetkemeyer"
63050,Jefferson,Missouri,"Blaine Luetkemeyer, Jason Smith"
63051,Jefferson,Missouri,"Blaine Luetkemeyer"
63052,Jefferson,Missouri,"Blaine Luetkemeyer"
63053,Jefferson,Missouri,"Blaine Luetkemeyer"
63055,Franklin,Missouri,"Blaine Luetkemeyer"
63056,Franklin,Missouri,"Blaine Luetkemeyer"
63057,Jefferson,Missouri,"Blaine Luetkemeyer"
63060,Franklin,Missouri,"Blaine Luetkemeyer, Jason Smith"
63061,Franklin,Missouri,"Blaine Luetkemeyer, Jason Smith"
63065,Jefferson,Missouri,"Jason Smith"
63066,Jefferson,Missouri,"Jason Smith"
63068,Franklin,Missouri,"Blaine Luetkemeyer"
63069,Franklin,Missouri,"Ann Wagner, Blaine Luetkemeyer"
63070,Jefferson,Missouri,"Blaine Luetkemeyer, Jason Smith"
63071,Washington,Missouri,"Jason Smith"
63072,Franklin,Missouri,"Blaine Luetkemeyer, Jason Smith"
63073,Franklin,Missouri,"Blaine Luetkemeyer"
63074,Saint Louis,Missouri,"Wm. Lacy Clay, Ann Wagner"
63077,Franklin,Missouri,"Blaine Luetkemeyer"
63079,Franklin,Missouri,"Blaine Luetkemeyer"
63080,Franklin,Missouri,"Blaine Luetkemeyer, Jason Smith"
63084,Franklin,Missouri,"Blaine Luetkemeyer"
63087,Saint Francois,Missouri,"Jason Smith"
63088,Saint Louis,Missouri,"Ann Wagner"
63089,Franklin,Missouri,"Blaine Luetkemeyer"
63090,Franklin,Missouri,"Blaine Luetkemeyer"
63091,Gasconade,Missouri,"Blaine Luetkemeyer"
63099,Saint Louis,Missouri,"Ann Wagner"
63101,Saint Louis City,Missouri,"Wm. Lacy Clay"
63102,Saint Louis City,Missouri,"Wm. Lacy Clay"
63103,Saint Louis City,Missouri,"Wm. Lacy Clay, Ann Wagner"
63104,Saint Louis City,Missouri,"Wm. Lacy Clay"
63105,Saint Louis,Missouri,"Wm. Lacy Clay, Ann Wagner"
63106,Saint Louis City,Missouri,"Wm. Lacy Clay"
63107,Saint Louis City,Missouri,"Wm. Lacy Clay"
63108,Saint Louis City,Missouri,"Wm. Lacy Clay"
63109,Saint Louis City,Missouri,"Wm. Lacy Clay"
63110,Saint Louis City,Missouri,"Wm. Lacy Clay"
63111,Saint Louis City,Missouri,"Wm. Lacy Clay"
63112,Saint Louis City,Missouri,"Wm. Lacy Clay"
63113,Saint Louis City,Missouri,"Wm. Lacy Clay"
63114,Saint Louis,Missouri,"Wm. Lacy Clay, Ann Wagner"
63115,Saint Louis City,Missouri,"Wm. Lacy Clay"
63116,Saint Louis City,Missouri,"Wm. Lacy Clay"
63117,Saint Louis,Missouri,"Wm. Lacy Clay, Ann Wagner"
63118,Saint Louis City,Missouri,"Wm. Lacy Clay"
63119,Saint Louis,Missouri,"Wm. Lacy Clay, Ann Wagner"
63120,Saint Louis City,Missouri,"Wm. Lacy Clay"
63121,Saint Louis,Missouri,"Wm. Lacy Clay"
63122,Saint Louis,Missouri,"Wm. Lacy Clay, Ann Wagner"
63123,Saint Louis,Missouri,"Wm. Lacy Clay, Ann Wagner"
63124,Saint Louis,Missouri,"Wm. Lacy Clay, Ann Wagner"
63125,Saint Louis,Missouri,"Wm. Lacy Clay, Ann Wagner"
63126,Saint Louis,Missouri,"Ann Wagner"
63127,Saint Louis,Missouri,"Ann Wagner"
63128,Saint Louis,Missouri,"Ann Wagner"
63129,Saint Louis,Missouri,"Ann Wagner"
63130,Saint Louis,Missouri,"Wm. Lacy Clay, Ann Wagner"
63131,Saint Louis,Missouri,"Ann Wagner"
63132,Saint Louis,Missouri,"Wm. Lacy Clay, Ann Wagner"
63133,Saint Louis,Missouri,"Wm. Lacy Clay"
63134,Saint Louis,Missouri,"Wm. Lacy Clay"
63135,Saint Louis,Missouri,"Wm. Lacy Clay"
63136,Saint Louis,Missouri,"Wm. Lacy Clay"
63137,Saint Louis,Missouri,"Wm. Lacy Clay"
63138,Saint Louis,Missouri,"Wm. Lacy Clay"
63139,Saint Louis City,Missouri,"Wm. Lacy Clay"
63140,Saint Louis,Missouri,"Wm. Lacy Clay"
63141,Saint Louis,Missouri,"Wm. Lacy Clay, Ann Wagner"
63143,Saint Louis,Missouri,"Wm. Lacy Clay"
63144,Saint Louis,Missouri,"Wm. Lacy Clay, Ann Wagner"
63145,Saint Louis,Missouri,"Wm. Lacy Clay"
63146,Saint Louis,Missouri,"Wm. Lacy Clay, Ann Wagner"
63147,Saint Louis City,Missouri,"Wm. Lacy Clay"
63150,Saint Louis City,Missouri,"Wm. Lacy Clay"
63151,Saint Louis,Missouri,"Ann Wagner"
63155,Saint Louis City,Missouri,"Wm. Lacy Clay"
63156,Saint Louis City,Missouri,"Wm. Lacy Clay"
63157,Saint Louis City,Missouri,"Wm. Lacy Clay"
63158,Saint Louis City,Missouri,"Wm. Lacy Clay"
63160,Saint Louis City,Missouri,"Wm. Lacy Clay"
63163,Saint Louis City,Missouri,"Wm. Lacy Clay"
63164,Saint Louis City,Missouri,"Wm. Lacy Clay"
63166,Saint Louis City,Missouri,"Wm. Lacy Clay"
63167,Saint Louis,Missouri,"Ann Wagner"
63169,Saint Louis City,Missouri,"Wm. Lacy Clay"
63171,Saint Louis City,Missouri,"Ann Wagner"
63177,Saint Louis City,Missouri,"Wm. Lacy Clay"
63178,Saint Louis City,Missouri,"Wm. Lacy Clay"
63179,Saint Louis City,Missouri,"Wm. Lacy Clay"
63180,Saint Louis City,Missouri,"Wm. Lacy Clay"
63188,Saint Louis City,Missouri,"Wm. Lacy Clay"
63195,Saint Louis City,Missouri,"Ann Wagner"
63197,Saint Louis City,Missouri,"Wm. Lacy Clay"
63199,Saint Louis City,Missouri,"Wm. Lacy Clay"
63301,Saint Charles,Missouri,"Ann Wagner, Blaine Luetkemeyer"
63302,Saint Charles,Missouri,"Blaine Luetkemeyer"
63303,Saint Charles,Missouri,"Ann Wagner, Blaine Luetkemeyer"
63304,Saint Charles,Missouri,"Ann Wagner"
63330,Pike,Missouri,"Sam Graves"
63332,Saint Charles,Missouri,"Blaine Luetkemeyer"
63333,Montgomery,Missouri,"Blaine Luetkemeyer"
63334,Pike,Missouri,"Blaine Luetkemeyer, Sam Graves"
63336,Pike,Missouri,"Sam Graves"
63338,Saint Charles,Missouri,"Ann Wagner"
63339,Pike,Missouri,"Sam Graves"
63341,Saint Charles,Missouri,"Ann Wagner, Blaine Luetkemeyer"
63342,Warren,Missouri,"Blaine Luetkemeyer"
63343,Lincoln,Missouri,"Blaine Luetkemeyer, Sam Graves"
63344,Pike,Missouri,"Blaine Luetkemeyer, Sam Graves"
63345,Audrain,Missouri,"Sam Graves"
63346,Saint Charles,Missouri,"Blaine Luetkemeyer"
63347,Lincoln,Missouri,"Blaine Luetkemeyer"
63348,Saint Charles,Missouri,"Blaine Luetkemeyer"
63349,Lincoln,Missouri,"Blaine Luetkemeyer"
63350,Montgomery,Missouri,"Blaine Luetkemeyer"
63351,Montgomery,Missouri,"Blaine Luetkemeyer"
63352,Audrain,Missouri,"Vicky Hartzler, Sam Graves"
63353,Pike,Missouri,"Sam Graves"
63357,Warren,Missouri,"Blaine Luetkemeyer"
63359,Montgomery,Missouri,"Blaine Luetkemeyer, Sam Graves"
63361,Montgomery,Missouri,"Blaine Luetkemeyer"
63362,Lincoln,Missouri,"Blaine Luetkemeyer"
63363,Montgomery,Missouri,"Blaine Luetkemeyer"
63365,Saint Charles,Missouri,"Blaine Luetkemeyer"
63366,Saint Charles,Missouri,"Ann Wagner, Blaine Luetkemeyer"
63367,Saint Charles,Missouri,"Blaine Luetkemeyer"
63368,Saint Charles,Missouri,"Ann Wagner, Blaine Luetkemeyer"
63369,Lincoln,Missouri,"Blaine Luetkemeyer"
63373,Saint Charles,Missouri,"Blaine Luetkemeyer"
63376,Saint Charles,Missouri,"Ann Wagner, Blaine Luetkemeyer"
63377,Lincoln,Missouri,"Blaine Luetkemeyer, Sam Graves"
63378,Warren,Missouri,"Blaine Luetkemeyer"
63379,Lincoln,Missouri,"Blaine Luetkemeyer"
63381,Lincoln,Missouri,"Blaine Luetkemeyer"
63382,Audrain,Missouri,"Sam Graves"
63383,Warren,Missouri,"Blaine Luetkemeyer"
63384,Montgomery,Missouri,"Blaine Luetkemeyer, Sam Graves"
63385,Saint Charles,Missouri,"Ann Wagner, Blaine Luetkemeyer"
63386,Saint Charles,Missouri,"Blaine Luetkemeyer"
63387,Lincoln,Missouri,"Blaine Luetkemeyer"
63388,Callaway,Missouri,"Blaine Luetkemeyer"
63389,Lincoln,Missouri,"Blaine Luetkemeyer"
63390,Warren,Missouri,"Blaine Luetkemeyer"
63401,Marion,Missouri,"Sam Graves"
63430,Clark,Missouri,"Sam Graves"
63431,Macon,Missouri,"Sam Graves"
63432,Scotland,Missouri,"Sam Graves"
63433,Pike,Missouri,"Sam Graves"
63434,Shelby,Missouri,"Sam Graves"
63435,Lewis,Missouri,"Sam Graves"
63436,Ralls,Missouri,"Sam Graves"
63437,Shelby,Missouri,"Sam Graves"
63438,Lewis,Missouri,"Sam Graves"
63439,Shelby,Missouri,"Sam Graves"
63440,Lewis,Missouri,"Sam Graves"
63441,Pike,Missouri,"Sam Graves"
